 2.12159278e-04  1.35589560e+01  2.12159278e-04  1.66666700e-02  2.12159278e-04  3.33333300e-02 
 2.28825945e-04  1.46215645e+01  2.28825945e-04  1.66666700e-02  2.28825945e-04  3.33333300e-02 
 2.45492612e-04  1.56835958e+01  2.45492612e-04  1.66666700e-02  2.45492612e-04  3.33333300e-02 
 2.62159278e-04  1.67450078e+01  2.62159278e-04  1.66666700e-02  2.62159278e-04  3.33333300e-02 
 2.78825945e-04  1.78057588e+01  2.78825945e-04  1.66666700e-02  2.78825945e-04  3.33333300e-02 
 2.95492612e-04  1.88658069e+01  2.95492612e-04  1.66666700e-02  2.95492612e-04  3.33333300e-02 
 3.12159278e-04  1.99251102e+01  3.12159278e-04  1.66666700e-02  3.12159278e-04  3.33333300e-02 
 3.28825945e-04  2.09836269e+01  3.28825945e-04  1.66666700e-02  3.28825945e-04  3.33333300e-02 
 3.45492612e-04  2.20413152e+01  3.45492612e-04  1.66666700e-02  3.45492612e-04  3.33333300e-02 
 3.62159278e-04  2.30981333e+01  3.62159278e-04  1.66666700e-02  3.62159278e-04  3.33333300e-02 
 3.78825945e-04  2.41540395e+01  3.78825945e-04  1.66666700e-02  3.78825945e-04  3.33333300e-02 
 3.95492612e-04  2.52089922e+01  3.95492612e-04  1.66666700e-02  3.95492612e-04  3.33333300e-02 
 4.12159278e-04  2.62629497e+01  4.12159278e-04  1.66666700e-02  4.12159278e-04  3.33333300e-02 
 4.28825945e-04  2.73158704e+01  4.28825945e-04  1.66666700e-02  4.28825945e-04  3.33333300e-02 
 4.45492612e-04  2.83677126e+01  4.45492612e-04  1.66666700e-02  4.45492612e-04  3.33333300e-02 
 4.62159278e-04  2.94184350e+01  4.62159278e-04  1.66666700e-02  4.62159278e-04  3.33333300e-02 
 4.78825945e-04  3.04679960e+01  4.78825945e-04  1.66666700e-02  4.78825945e-04  3.33333300e-02 
 4.95492612e-04  3.15163542e+01  4.95492612e-04  1.66666700e-02  4.95492612e-04  3.33333300e-02 
 5.12159278e-04  3.25634681e+01  5.12159278e-04  1.66666700e-02  5.12159278e-04  3.33333300e-02 
 5.28825945e-04  3.36092965e+01  5.28825945e-04  1.66666700e-02  5.28825945e-04  3.33333300e-02 
 5.45492612e-04  3.46537981e+01  5.45492612e-04  1.66666700e-02  5.45492612e-04  3.33333300e-02 
 5.62159278e-04  3.56969315e+01  5.62159278e-04  1.66666700e-02  5.62159278e-04  3.33333300e-02 
 5.78825945e-04  3.67386558e+01  5.78825945e-04  1.66666700e-02  5.78825945e-04  3.33333300e-02 
 5.95492612e-04  3.77789296e+01  5.95492612e-04  1.66666700e-02  5.95492612e-04  3.33333300e-02 
 6.12159278e-04  3.88177120e+01  6.12159278e-04  1.66666700e-02  6.12159278e-04  3.33333300e-02 
 6.28825945e-04  3.98549620e+01  6.28825945e-04  1.66666700e-02  6.28825945e-04  3.33333300e-02 
 6.45492612e-04  4.08906385e+01  6.45492612e-04  1.66666700e-02  6.45492612e-04  3.33333300e-02 
 6.62159278e-04  4.19247008e+01  6.62159278e-04  1.66666700e-02  6.62159278e-04  3.33333300e-02 
 6.78825945e-04  4.29571079e+01  6.78825945e-04  1.66666700e-02  6.78825945e-04  3.33333300e-02 
 6.95492612e-04  4.39878192e+01  6.95492612e-04  1.66666700e-02  6.95492612e-04  3.33333300e-02 
 7.12159278e-04  4.50167939e+01  7.12159278e-04  1.66666700e-02  7.12159278e-04  3.33333300e-02 
 7.28825945e-04  4.60439914e+01  7.28825945e-04  1.66666700e-02  7.28825945e-04  3.33333300e-02 
 7.45492612e-04  4.70693712e+01  7.45492612e-04  1.66666700e-02  7.45492612e-04  3.33333300e-02 
 7.62159278e-04  4.80928927e+01  7.62159278e-04  1.66666700e-02  7.62159278e-04  3.33333300e-02 
 7.78825945e-04  4.91145157e+01  7.78825945e-04  1.66666700e-02  7.78825945e-04  3.33333300e-02 
 7.95492612e-04  5.01341996e+01  7.95492612e-04  1.66666700e-02  7.95492612e-04  3.33333300e-02 
 8.12159278e-04  5.11519044e+01  8.12159278e-04  1.66666700e-02  8.12159278e-04  3.33333300e-02 
 8.28825945e-04  5.21675898e+01  8.28825945e-04  1.66666700e-02  8.28825945e-04  3.33333300e-02 
 8.45492612e-04  5.31812157e+01  8.45492612e-04  1.66666700e-02  8.45492612e-04  3.33333300e-02 
 8.62159278e-04  5.41927420e+01  8.62159278e-04  1.66666700e-02  8.62159278e-04  3.33333300e-02 
 8.78825945e-04  5.52021290e+01  8.78825945e-04  1.66666700e-02  8.78825945e-04  3.33333300e-02 
 8.95492612e-04  5.62093366e+01  8.95492612e-04  1.66666700e-02  8.95492612e-04  3.33333300e-02 
 9.12159278e-04  5.72143253e+01  9.12159278e-04  1.66666700e-02  9.12159278e-04  3.33333300e-02 
 9.28825945e-04  5.82170551e+01  9.28825945e-04  1.66666700e-02  9.28825945e-04  3.33333300e-02 
 9.45492612e-04  5.92174867e+01  9.45492612e-04  1.66666700e-02  9.45492612e-04  3.33333300e-02 
 9.62159278e-04  6.02155805e+01  9.62159278e-04  1.66666700e-02  9.62159278e-04  3.33333300e-02 
 9.78825945e-04  6.12112971e+01  9.78825945e-04  1.66666700e-02  9.78825945e-04  3.33333300e-02 
 9.95492612e-04  6.22045971e+01  9.95492612e-04  1.66666700e-02  9.95492612e-04  3.33333300e-02 
 1.01215928e-03  6.31954414e+01  1.01215928e-03  1.66666700e-02  1.01215928e-03  3.33333300e-02 
 1.02882595e-03  6.41837909e+01  1.02882595e-03  1.66666700e-02  1.02882595e-03  3.33333300e-02 
 1.04549261e-03  6.51696065e+01  1.04549261e-03  1.66666700e-02  1.04549261e-03  3.33333300e-02 
 1.06215928e-03  6.61528493e+01  1.06215928e-03  1.66666700e-02  1.06215928e-03  3.33333300e-02 
 1.07882595e-03  6.71334805e+01  1.07882595e-03  1.66666700e-02  1.07882595e-03  3.33333300e-02 
 1.09549261e-03  6.81114614e+01  1.09549261e-03  1.66666700e-02  1.09549261e-03  3.33333300e-02 
 1.11215928e-03  6.90867534e+01  1.11215928e-03  1.66666700e-02  1.11215928e-03  3.33333300e-02 
 1.12882595e-03  7.00593180e+01  1.12882595e-03  1.66666700e-02  1.12882595e-03  3.33333300e-02 
 1.14549261e-03  7.10291167e+01  1.14549261e-03  1.66666700e-02  1.14549261e-03  3.33333300e-02 
 1.16215928e-03  7.19961113e+01  1.16215928e-03  1.66666700e-02  1.16215928e-03  3.33333300e-02 
 1.17882595e-03  7.29602637e+01  1.17882595e-03  1.66666700e-02  1.17882595e-03  3.33333300e-02 
 1.19549261e-03  7.39215357e+01  1.19549261e-03  1.66666700e-02  1.19549261e-03  3.33333300e-02 
 1.21215928e-03  7.48798894e+01  1.21215928e-03  1.66666700e-02  1.21215928e-03  3.33333300e-02 
 1.22882595e-03  7.58352869e+01  1.22882595e-03  1.66666700e-02  1.22882595e-03  3.33333300e-02 
 1.24549261e-03  7.67876906e+01  1.24549261e-03  1.66666700e-02  1.24549261e-03  3.33333300e-02 
 1.26215928e-03  7.77370629e+01  1.26215928e-03  1.66666700e-02  1.26215928e-03  3.33333300e-02 
 1.27882595e-03  7.86833663e+01  1.27882595e-03  1.66666700e-02  1.27882595e-03  3.33333300e-02 
 1.29549261e-03  7.96265633e+01  1.29549261e-03  1.66666700e-02  1.29549261e-03  3.33333300e-02 
 1.31215928e-03  8.05666169e+01  1.31215928e-03  1.66666700e-02  1.31215928e-03  3.33333300e-02 
 1.32882595e-03  8.15034898e+01  1.32882595e-03  1.66666700e-02  1.32882595e-03  3.33333300e-02 
 1.34549261e-03  8.24371451e+01  1.34549261e-03  1.66666700e-02  1.34549261e-03  3.33333300e-02 
 1.36215928e-03  8.33675459e+01  1.36215928e-03  1.66666700e-02  1.36215928e-03  3.33333300e-02 
 1.37882595e-03  8.42946555e+01  1.37882595e-03  1.66666700e-02  1.37882595e-03  3.33333300e-02 
 1.39549261e-03  8.52184373e+01  1.39549261e-03  1.66666700e-02  1.39549261e-03  3.33333300e-02 
 1.41215928e-03  8.61388548e+01  1.41215928e-03  1.66666700e-02  1.41215928e-03  3.33333300e-02 
 1.42882595e-03  8.70558717e+01  1.42882595e-03  1.66666700e-02  1.42882595e-03  3.33333300e-02 
 1.44549261e-03  8.79694518e+01  1.44549261e-03  1.66666700e-02  1.44549261e-03  3.33333300e-02 
 1.46215928e-03  8.88795590e+01  1.46215928e-03  1.66666700e-02  1.46215928e-03  3.33333300e-02 
 1.47882595e-03  8.97861574e+01  1.47882595e-03  1.66666700e-02  1.47882595e-03  3.33333300e-02 
 1.49549261e-03  9.06892112e+01  1.49549261e-03  1.66666700e-02  1.49549261e-03  3.33333300e-02 
 1.51215928e-03  9.15886847e+01  1.51215928e-03  1.66666700e-02  1.51215928e-03  3.33333300e-02 
 1.52882595e-03  9.24845425e+01  1.52882595e-03  1.66666700e-02  1.52882595e-03  3.33333300e-02 
 1.54549261e-03  9.33767491e+01  1.54549261e-03  1.66666700e-02  1.54549261e-03  3.33333300e-02 
 1.56215928e-03  9.42652694e+01  1.56215928e-03  1.66666700e-02  1.56215928e-03  3.33333300e-02 
 1.57882595e-03  9.51500683e+01  1.57882595e-03  1.66666700e-02  1.57882595e-03  3.33333300e-02 
 1.59549261e-03  9.60311108e+01  1.59549261e-03  1.66666700e-02  1.59549261e-03  3.33333300e-02 
 1.61215928e-03  9.69083621e+01  1.61215928e-03  1.66666700e-02  1.61215928e-03  3.33333300e-02 
 1.62882595e-03  9.77817877e+01  1.62882595e-03  1.66666700e-02  1.62882595e-03  3.33333300e-02 
 1.64549261e-03  9.86513530e+01  1.64549261e-03  1.66666700e-02  1.64549261e-03  3.33333300e-02 
 1.66215928e-03  9.95170237e+01  1.66215928e-03  1.66666700e-02  1.66215928e-03  3.33333300e-02 
 1.67882595e-03  1.00378766e+02  1.67882595e-03  1.66666700e-02  1.67882595e-03  3.33333300e-02 
 1.69549261e-03  1.01236545e+02  1.69549261e-03  1.66666700e-02  1.69549261e-03  3.33333300e-02 
 1.71215928e-03  1.02090327e+02  1.71215928e-03  1.66666700e-02  1.71215928e-03  3.33333300e-02 
 1.72882595e-03  1.02940080e+02  1.72882595e-03  1.66666700e-02  1.72882595e-03  3.33333300e-02 
 1.74549261e-03  1.03785768e+02  1.74549261e-03  1.66666700e-02  1.74549261e-03  3.33333300e-02 
 1.76215928e-03  1.04627359e+02  1.76215928e-03  1.66666700e-02  1.76215928e-03  3.33333300e-02 
 1.77882595e-03  1.05464819e+02  1.77882595e-03  1.66666700e-02  1.77882595e-03  3.33333300e-02 
 1.79549261e-03  1.06298116e+02  1.79549261e-03  1.66666700e-02  1.79549261e-03  3.33333300e-02 
 1.81215928e-03  1.07127217e+02  1.81215928e-03  1.66666700e-02  1.81215928e-03  3.33333300e-02 
 1.82882595e-03  1.07952088e+02  1.82882595e-03  1.66666700e-02  1.82882595e-03  3.33333300e-02 
 1.84549261e-03  1.08772698e+02  1.84549261e-03  1.66666700e-02  1.84549261e-03  3.33333300e-02 
 1.86215928e-03  1.09589013e+02  1.86215928e-03  1.66666700e-02  1.86215928e-03  3.33333300e-02 
 1.87882595e-03  1.10401002e+02  1.87882595e-03  1.66666700e-02  1.87882595e-03  3.33333300e-02 
 1.89549261e-03  1.11208632e+02  1.89549261e-03  1.66666700e-02  1.89549261e-03  3.33333300e-02 
 1.91215928e-03  1.12011872e+02  1.91215928e-03  1.66666700e-02  1.91215928e-03  3.33333300e-02 
 1.92882595e-03  1.12810691e+02  1.92882595e-03  1.66666700e-02  1.92882595e-03  3.33333300e-02 
 1.94549261e-03  1.13605055e+02  1.94549261e-03  1.66666700e-02  1.94549261e-03  3.33333300e-02 
 1.96215928e-03  1.14394935e+02  1.96215928e-03  1.66666700e-02  1.96215928e-03  3.33333300e-02 
 1.97882595e-03  1.15180298e+02  1.97882595e-03  1.66666700e-02  1.97882595e-03  3.33333300e-02 
 1.99549261e-03  1.15961115e+02  1.99549261e-03  1.66666700e-02  1.99549261e-03  3.33333300e-02 
 2.01215928e-03  1.16737353e+02  2.01215928e-03  1.66666700e-02  2.01215928e-03  3.33333300e-02 
 2.02882595e-03  1.17508983e+02  2.02882595e-03  1.66666700e-02  2.02882595e-03  3.33333300e-02 
 2.04549261e-03  1.18275974e+02  2.04549261e-03  1.66666700e-02  2.04549261e-03  3.33333300e-02 
 2.06215928e-03  1.19038295e+02  2.06215928e-03  1.66666700e-02  2.06215928e-03  3.33333300e-02 
 2.07882595e-03  1.19795917e+02  2.07882595e-03  1.66666700e-02  2.07882595e-03  3.33333300e-02 
 2.09549261e-03  1.20548810e+02  2.09549261e-03  1.66666700e-02  2.09549261e-03  3.33333300e-02 
 2.11215928e-03  1.21296944e+02  2.11215928e-03  1.66666700e-02  2.11215928e-03  3.33333300e-02 
 2.12882595e-03  1.22040289e+02  2.12882595e-03  1.66666700e-02  2.12882595e-03  3.33333300e-02 
 2.14549261e-03  1.22778816e+02  2.14549261e-03  1.66666700e-02  2.14549261e-03  3.33333300e-02 
 2.16215928e-03  1.23512496e+02  2.16215928e-03  1.66666700e-02  2.16215928e-03  3.33333300e-02 
 2.17882595e-03  1.24241300e+02  2.17882595e-03  1.66666700e-02  2.17882595e-03  3.33333300e-02 
 2.19549261e-03  1.24965199e+02  2.19549261e-03  1.66666700e-02  2.19549261e-03  3.33333300e-02 
 2.21215928e-03  1.25684165e+02  2.21215928e-03  1.66666700e-02  2.21215928e-03  3.33333300e-02 
 2.22882595e-03  1.26398169e+02  2.22882595e-03  1.66666700e-02  2.22882595e-03  3.33333300e-02 
 2.24549261e-03  1.27107183e+02  2.24549261e-03  1.66666700e-02  2.24549261e-03  3.33333300e-02 
 2.26215928e-03  1.27811179e+02  2.26215928e-03  1.66666700e-02  2.26215928e-03  3.33333300e-02 
 2.27882595e-03  1.28510129e+02  2.27882595e-03  1.66666700e-02  2.27882595e-03  3.33333300e-02 
 2.29549261e-03  1.29204006e+02  2.29549261e-03  1.66666700e-02  2.29549261e-03  3.33333300e-02 
 2.31215928e-03  1.29892782e+02  2.31215928e-03  1.66666700e-02  2.31215928e-03  3.33333300e-02 
 2.32882595e-03  1.30576430e+02  2.32882595e-03  1.66666700e-02  2.32882595e-03  3.33333300e-02 
 2.34549261e-03  1.31254923e+02  2.34549261e-03  1.66666700e-02  2.34549261e-03  3.33333300e-02 
 2.36215928e-03  1.31928234e+02  2.36215928e-03  1.66666700e-02  2.36215928e-03  3.33333300e-02 
 2.37882595e-03  1.32596338e+02  2.37882595e-03  1.66666700e-02  2.37882595e-03  3.33333300e-02 
 2.39549261e-03  1.33259206e+02  2.39549261e-03  1.66666700e-02  2.39549261e-03  3.33333300e-02 
 2.41215928e-03  1.33916814e+02  2.41215928e-03  1.66666700e-02  2.41215928e-03  3.33333300e-02 
 2.42882595e-03  1.34569135e+02  2.42882595e-03  1.66666700e-02  2.42882595e-03  3.33333300e-02 
 2.44549261e-03  1.35216143e+02  2.44549261e-03  1.66666700e-02  2.44549261e-03  3.33333300e-02 
 2.46215928e-03  1.35857813e+02  2.46215928e-03  1.66666700e-02  2.46215928e-03  3.33333300e-02 
 2.47882595e-03  1.36494120e+02  2.47882595e-03  1.66666700e-02  2.47882595e-03  3.33333300e-02 
 2.49549261e-03  1.37125038e+02  2.49549261e-03  1.66666700e-02  2.49549261e-03  3.33333300e-02 
 2.51215928e-03  1.37750543e+02  2.51215928e-03  1.66666700e-02  2.51215928e-03  3.33333300e-02 
 2.52882595e-03  1.38370609e+02  2.52882595e-03  1.66666700e-02  2.52882595e-03  3.33333300e-02 
 2.54549261e-03  1.38985213e+02  2.54549261e-03  1.66666700e-02  2.54549261e-03  3.33333300e-02 
 2.56215928e-03  1.39594330e+02  2.56215928e-03  1.66666700e-02  2.56215928e-03  3.33333300e-02 
 2.57882595e-03  1.40197936e+02  2.57882595e-03  1.66666700e-02  2.57882595e-03  3.33333300e-02 
 2.59549261e-03  1.40796008e+02  2.59549261e-03  1.66666700e-02  2.59549261e-03  3.33333300e-02 
 2.61215928e-03  1.41388521e+02  2.61215928e-03  1.66666700e-02  2.61215928e-03  3.33333300e-02 
 2.62882595e-03  1.41975452e+02  2.62882595e-03  1.66666700e-02  2.62882595e-03  3.33333300e-02 
 2.64549261e-03  1.42556778e+02  2.64549261e-03  1.66666700e-02  2.64549261e-03  3.33333300e-02 
 2.66215928e-03  1.43132476e+02  2.66215928e-03  1.66666700e-02  2.66215928e-03  3.33333300e-02 
 2.67882595e-03  1.43702524e+02  2.67882595e-03  1.66666700e-02  2.67882595e-03  3.33333300e-02 
 2.69549261e-03  1.44266899e+02  2.69549261e-03  1.66666700e-02  2.69549261e-03  3.33333300e-02 
 2.71215928e-03  1.44825578e+02  2.71215928e-03  1.66666700e-02  2.71215928e-03  3.33333300e-02 
 2.72882595e-03  1.45378540e+02  2.72882595e-03  1.66666700e-02  2.72882595e-03  3.33333300e-02 
 2.74549261e-03  1.45925762e+02  2.74549261e-03  1.66666700e-02  2.74549261e-03  3.33333300e-02 
 2.76215928e-03  1.46467223e+02  2.76215928e-03  1.66666700e-02  2.76215928e-03  3.33333300e-02 
 2.77882595e-03  1.47002903e+02  2.77882595e-03  1.66666700e-02  2.77882595e-03  3.33333300e-02 
 2.79549261e-03  1.47532778e+02  2.79549261e-03  1.66666700e-02  2.79549261e-03  3.33333300e-02 
 2.81215928e-03  1.48056830e+02  2.81215928e-03  1.66666700e-02  2.81215928e-03  3.33333300e-02 
 2.82882595e-03  1.48575036e+02  2.82882595e-03  1.66666700e-02  2.82882595e-03  3.33333300e-02 
 2.84549261e-03  1.49087377e+02  2.84549261e-03  1.66666700e-02  2.84549261e-03  3.33333300e-02 
 2.86215928e-03  1.49593833e+02  2.86215928e-03  1.66666700e-02  2.86215928e-03  3.33333300e-02 
 2.87882595e-03  1.50094382e+02  2.87882595e-03  1.66666700e-02  2.87882595e-03  3.33333300e-02 
 2.89549261e-03  1.50589006e+02  2.89549261e-03  1.66666700e-02  2.89549261e-03  3.33333300e-02 
 2.91215928e-03  1.51077685e+02  2.91215928e-03  1.66666700e-02  2.91215928e-03  3.33333300e-02 
 2.92882595e-03  1.51560400e+02  2.92882595e-03  1.66666700e-02  2.92882595e-03  3.33333300e-02 
 2.94549261e-03  1.52037131e+02  2.94549261e-03  1.66666700e-02  2.94549261e-03  3.33333300e-02 
 2.96215928e-03  1.52507861e+02  2.96215928e-03  1.66666700e-02  2.96215928e-03  3.33333300e-02 
 2.97882595e-03  1.52972569e+02  2.97882595e-03  1.66666700e-02  2.97882595e-03  3.33333300e-02 
 2.99549261e-03  1.53431238e+02  2.99549261e-03  1.66666700e-02  2.99549261e-03  3.33333300e-02 
 3.01215928e-03  1.53883851e+02  3.01215928e-03  1.66666700e-02  3.01215928e-03  3.33333300e-02 
 3.02882595e-03  1.54330388e+02  3.02882595e-03  1.66666700e-02  3.02882595e-03  3.33333300e-02 
 3.04549261e-03  1.54770832e+02  3.04549261e-03  1.66666700e-02  3.04549261e-03  3.33333300e-02 
 3.06215928e-03  1.55205167e+02  3.06215928e-03  1.66666700e-02  3.06215928e-03  3.33333300e-02 
 3.07882595e-03  1.55633374e+02  3.07882595e-03  1.66666700e-02  3.07882595e-03  3.33333300e-02 
 3.09549261e-03  1.56055437e+02  3.09549261e-03  1.66666700e-02  3.09549261e-03  3.33333300e-02 
 3.11215928e-03  1.56471339e+02  3.11215928e-03  1.66666700e-02  3.11215928e-03  3.33333300e-02 
 3.12882595e-03  1.56881064e+02  3.12882595e-03  1.66666700e-02  3.12882595e-03  3.33333300e-02 
 3.14549261e-03  1.57284595e+02  3.14549261e-03  1.66666700e-02  3.14549261e-03  3.33333300e-02 
 3.16215928e-03  1.57681918e+02  3.16215928e-03  1.66666700e-02  3.16215928e-03  3.33333300e-02 
 3.17882595e-03  1.58073015e+02  3.17882595e-03  1.66666700e-02  3.17882595e-03  3.33333300e-02 
 3.19549261e-03  1.58457872e+02  3.19549261e-03  1.66666700e-02  3.19549261e-03  3.33333300e-02 
 3.21215928e-03  1.58836473e+02  3.21215928e-03  1.66666700e-02  3.21215928e-03  3.33333300e-02 
 3.22882595e-03  1.59208803e+02  3.22882595e-03  1.66666700e-02  3.22882595e-03  3.33333300e-02 
 3.24549261e-03  1.59574848e+02  3.24549261e-03  1.66666700e-02  3.24549261e-03  3.33333300e-02 
 3.26215928e-03  1.59934594e+02  3.26215928e-03  1.66666700e-02  3.26215928e-03  3.33333300e-02 
 3.27882595e-03  1.60288025e+02  3.27882595e-03  1.66666700e-02  3.27882595e-03  3.33333300e-02 
 3.29549261e-03  1.60635129e+02  3.29549261e-03  1.66666700e-02  3.29549261e-03  3.33333300e-02 
 3.31215928e-03  1.60975891e+02  3.31215928e-03  1.66666700e-02  3.31215928e-03  3.33333300e-02 
 3.32882595e-03  1.61310298e+02  3.32882595e-03  1.66666700e-02  3.32882595e-03  3.33333300e-02 
 3.34549261e-03  1.61638337e+02  3.34549261e-03  1.66666700e-02  3.34549261e-03  3.33333300e-02 
 3.36215928e-03  1.61959994e+02  3.36215928e-03  1.66666700e-02  3.36215928e-03  3.33333300e-02 
 3.37882595e-03  1.62275258e+02  3.37882595e-03  1.66666700e-02  3.37882595e-03  3.33333300e-02 
 3.39549261e-03  1.62584115e+02  3.39549261e-03  1.66666700e-02  3.39549261e-03  3.33333300e-02 
 3.41215928e-03  1.62886554e+02  3.41215928e-03  1.66666700e-02  3.41215928e-03  3.33333300e-02 
 3.42882595e-03  1.63182562e+02  3.42882595e-03  1.66666700e-02  3.42882595e-03  3.33333300e-02 
 3.44549261e-03  1.63472129e+02  3.44549261e-03  1.66666700e-02  3.44549261e-03  3.33333300e-02 
 3.46215928e-03  1.63755241e+02  3.46215928e-03  1.66666700e-02  3.46215928e-03  3.33333300e-02 
 3.47882595e-03  1.64031889e+02  3.47882595e-03  1.66666700e-02  3.47882595e-03  3.33333300e-02 
 3.49549261e-03  1.64302061e+02  3.49549261e-03  1.66666700e-02  3.49549261e-03  3.33333300e-02 
 3.51215928e-03  1.64565746e+02  3.51215928e-03  1.66666700e-02  3.51215928e-03  3.33333300e-02 
 3.52882595e-03  1.64822935e+02  3.52882595e-03  1.66666700e-02  3.52882595e-03  3.33333300e-02 
 3.54549261e-03  1.65073617e+02  3.54549261e-03  1.66666700e-02  3.54549261e-03  3.33333300e-02 
 3.56215928e-03  1.65317782e+02  3.56215928e-03  1.66666700e-02  3.56215928e-03  3.33333300e-02 
 3.57882595e-03  1.65555421e+02  3.57882595e-03  1.66666700e-02  3.57882595e-03  3.33333300e-02 
 3.59549261e-03  1.65786524e+02  3.59549261e-03  1.66666700e-02  3.59549261e-03  3.33333300e-02 
 3.61215928e-03  1.66011082e+02  3.61215928e-03  1.66666700e-02  3.61215928e-03  3.33333300e-02 
 3.62882595e-03  1.66229086e+02  3.62882595e-03  1.66666700e-02  3.62882595e-03  3.33333300e-02 
 3.64549261e-03  1.66440527e+02  3.64549261e-03  1.66666700e-02  3.64549261e-03  3.33333300e-02 
 3.66215928e-03  1.66645398e+02  3.66215928e-03  1.66666700e-02  3.66215928e-03  3.33333300e-02 
 3.67882595e-03  1.66843690e+02  3.67882595e-03  1.66666700e-02  3.67882595e-03  3.33333300e-02 
 3.69549261e-03  1.67035395e+02  3.69549261e-03  1.66666700e-02  3.69549261e-03  3.33333300e-02 
 3.71215928e-03  1.67220506e+02  3.71215928e-03  1.66666700e-02  3.71215928e-03  3.33333300e-02 
 3.72882595e-03  1.67399016e+02  3.72882595e-03  1.66666700e-02  3.72882595e-03  3.33333300e-02 
 3.74549261e-03  1.67570916e+02  3.74549261e-03  1.66666700e-02  3.74549261e-03  3.33333300e-02 
 3.76215928e-03  1.67736202e+02  3.76215928e-03  1.66666700e-02  3.76215928e-03  3.33333300e-02 
 3.77882595e-03  1.67894865e+02  3.77882595e-03  1.66666700e-02  3.77882595e-03  3.33333300e-02 
 3.79549261e-03  1.68046900e+02  3.79549261e-03  1.66666700e-02  3.79549261e-03  3.33333300e-02 
 3.81215928e-03  1.68192301e+02  3.81215928e-03  1.66666700e-02  3.81215928e-03  3.33333300e-02 
 3.82882595e-03  1.68331062e+02  3.82882595e-03  1.66666700e-02  3.82882595e-03  3.33333300e-02 
 3.84549261e-03  1.68463178e+02  3.84549261e-03  1.66666700e-02  3.84549261e-03  3.33333300e-02 
 3.86215928e-03  1.68588643e+02  3.86215928e-03  1.66666700e-02  3.86215928e-03  3.33333300e-02 
 3.87882595e-03  1.68707452e+02  3.87882595e-03  1.66666700e-02  3.87882595e-03  3.33333300e-02 
 3.89549261e-03  1.68819601e+02  3.89549261e-03  1.66666700e-02  3.89549261e-03  3.33333300e-02 
 3.91215928e-03  1.68925086e+02  3.91215928e-03  1.66666700e-02  3.91215928e-03  3.33333300e-02 
 3.92882595e-03  1.69023901e+02  3.92882595e-03  1.66666700e-02  3.92882595e-03  3.33333300e-02 
 3.94549261e-03  1.69116044e+02  3.94549261e-03  1.66666700e-02  3.94549261e-03  3.33333300e-02 
 3.96215928e-03  1.69201510e+02  3.96215928e-03  1.66666700e-02  3.96215928e-03  3.33333300e-02 
 3.97882595e-03  1.69280297e+02  3.97882595e-03  1.66666700e-02  3.97882595e-03  3.33333300e-02 
